,TMAX,TMIN,PRCP
1950-03-31,8.03035801083811,1.0303580108381114,6.618143767793733
1950-04-01,7.194371838935302,0.19437183893530197,1.2286340028834073
1950-04-02,8.938338994122692,1.9383389941226925,0.7770201503686107
1950-04-03,5.602213529026859,-1.3977864709731413,0.7030733669831196
1950-04-04,6.360702998531598,-0.6392970014684023,0.08726640464748876
1950-04-05,6.245952559001709,-0.7540474409982911,2.309133082333477
1950-04-06,4.121710356414869,-2.8782896435851306,0.6090198115084028
1950-04-07,7.663976512523211,0.6639765125232113,6.384964749414483
1950-04-08,7.621259721971374,0.6212597219713736,0.4725709217578082
1950-04-09,7.141198711604038,0.14119871160403807,1.5078812064077018
1950-04-10,6.69802013694088,-0.3019798630591204,2.6596065162914013
1950-04-11,4.377064790775245,-2.622935209224755,4.082216210557393
1950-04-12,6.411504748637034,-0.588495251362966,0.34029803017186333
1950-04-13,6.616719415508466,-0.38328058449153435,8.453678538660425
1950-04-14,5.751296295252781,-1.2487037047472187,4.744920678411382
1950-04-15,7.09131523483803,0.09131523483802972,6.585570430348328
1950-04-16,8.284340461879,1.2843404618789993,3.830170931305596
1950-04-17,11.3152604553701,4.315260455370099,4.202053314837883
1950-04-18,7.9629722751519845,0.9629722751519845,1.8267345981080028
1950-04-19,8.20410253057795,1.2041025305779502,3.7326651455172297
1950-04-20,7.619529871868457,0.6195298718684574,1.5271966204200722
1950-04-21,4.01451058005312,-2.9854894199468807,1.5453211293568796
1950-04-22,7.886843172135908,0.886843172135908,1.6537233142911645
1950-04-23,8.152309873699132,1.1523098736991324,11.208557601369826
1950-04-24,13.05444561004294,6.05444561004294,0.22051126585425887
1950-04-25,7.843456346171207,0.843456346171207,3.275777435968441
1950-04-26,8.935565154677278,1.9355651546772776,0.6385175487437901
1950-04-27,8.371383566753497,1.3713835667534973,0.8964125191831733
1950-04-28,6.215800050402574,-0.7841999495974257,0.1679228089891335
1950-04-29,10.955129911590674,3.9551299115906744,0.866414108142964
1950-04-30,10.293623218921336,3.2936232189213364,9.369010667702367
1950-05-01,10.496003042011676,3.496003042011676,1.0119059018436298
1950-05-02,7.223218608654499,0.22321860865449938,2.215434748715092
1950-05-03,11.9794709930268,4.9794709930267995,0.2572882823749367
1950-05-04,6.505864553039431,-0.494135446960569,5.114882680056121
1950-05-05,10.622720477083156,3.6227204770831563,3.5175630953175996
1950-05-06,13.973071192926216,6.973071192926216,0.9764795770864348
1950-05-07,7.757912622364838,0.757912622364838,0.8568432052168872
1950-05-08,8.75684337625922,1.7568433762592184,1.1322080947798518
1950-05-09,10.242778838367371,3.2427788383673715,1.0258495938264747
1950-05-10,9.194100200468572,2.194100200468572,0.59694901633914
1950-05-11,7.260791545762994,0.2607915457629941,9.387188575209601
1950-05-12,10.663755093100217,3.6637550931002174,3.3272228667024333
1950-05-13,8.569927606654081,1.5699276066540815,0.6237398675549857
1950-05-14,11.812971254965637,4.812971254965637,8.004420771372425
1950-05-15,9.20148407775502,2.201484077755021,0.0313039878255984
1950-05-16,14.317990650708733,7.317990650708733,1.1521426092465086
1950-05-17,9.832595081663289,2.832595081663289,1.685547140499154
1950-05-18,10.939095435955505,3.9390954359555046,0.07662242773856401
1950-05-19,13.3974521983824,6.3974521983824,0.3511778018310768
1950-05-20,9.498915524013242,2.498915524013242,0.597165424096336
1950-05-21,12.60876122623919,5.60876122623919,2.5475538503325925
1950-05-22,14.964237702497481,7.964237702497481,5.618290615306254
1950-05-23,9.333952166112013,2.333952166112013,1.9591805050754643
1950-05-24,13.119949520630039,6.119949520630039,1.6540959845839445
1950-05-25,13.47494758245478,6.47494758245478,1.539016201904552
1950-05-26,14.726004435070177,7.726004435070177,0.8637320812617735
1950-05-27,10.898249167564172,3.898249167564172,3.5172028029275952
1950-05-28,10.943582380405928,3.9435823804059282,1.5563970534530298
1950-05-29,14.843214038204888,7.843214038204888,0.5229975444696194
1950-05-30,14.610562263754778,7.610562263754778,0.2942900394560403
1950-05-31,14.73720304689392,7.737203046893921,8.468940192315253
1950-06-01,15.151035622304391,8.151035622304391,0.03525534709240759
1950-06-02,13.32224337520834,6.322243375208339,5.419303866074536
1950-06-03,15.373119255027847,8.373119255027847,0.49257693368614885
1950-06-04,15.723174305483598,8.723174305483598,2.143256505413584
1950-06-05,13.938774884441184,6.938774884441184,0.7177333325829276
1950-06-06,19.331437774440648,12.331437774440648,3.9295191432347814
1950-06-07,16.781859521518047,9.781859521518047,1.5680936199134903
1950-06-08,13.687716174120979,6.687716174120979,0.30410719111675377
1950-06-09,17.621314561399494,10.621314561399494,0.6289694871957014
1950-06-10,14.598412472301769,7.598412472301769,0.7722621622634614
1950-06-11,18.363126889720746,11.363126889720746,4.341752096501161
1950-06-12,19.348872740989513,12.348872740989513,2.911189577274864
1950-06-13,15.634511052362306,8.634511052362306,3.539064421699349
1950-06-14,19.448219998032847,12.448219998032847,0.10733366609352282
1950-06-15,18.593946913644206,11.593946913644206,1.7292105048004625
1950-06-16,19.660674902928143,12.660674902928143,14.204939863006116
1950-06-17,22.059488837001393,15.059488837001393,3.0760924719277924
1950-06-18,18.02557990785821,11.025579907858209,0.25727575687289245
1950-06-19,17.26036794558407,10.260367945584068,2.271495719106432
1950-06-20,17.241251997546392,10.241251997546392,2.7355248533509773
1950-06-21,17.641982616198494,10.641982616198494,1.4441156122229926
1950-06-22,19.373528881313828,12.373528881313828,0.16405450466968016
1950-06-23,20.464896947575337,13.464896947575337,0.07060417125481667
1950-06-24,20.591491460808655,13.591491460808655,5.555112391121884
1950-06-25,21.948573779282807,14.948573779282807,0.5955024344151618
1950-06-26,20.576813255537772,13.576813255537772,0.9527457462273213
1950-06-27,23.714908655460313,16.714908655460313,3.172200151207995
1950-06-28,20.535910643209213,13.535910643209213,2.3376022647017014
1950-06-29,26.763223066569658,19.763223066569658,6.9197112533195035
1950-06-30,22.832080221926862,15.832080221926862,0.19487111410308952
1950-07-01,20.124415270714607,13.124415270714607,2.4546164328674185
1950-07-02,19.954977966849352,12.954977966849352,0.17161442881116667
1950-07-03,23.319711739164845,16.319711739164845,0.0003310203944033582
1950-07-04,22.165740302497753,15.165740302497753,0.25619005281287327
1950-07-05,24.298384528115893,17.298384528115893,1.9180094900544473
1950-07-06,24.074318895368464,17.074318895368464,2.255213692639742
1950-07-07,23.23931218011713,16.23931218011713,1.1537167344076262
1950-07-08,21.948099093596923,14.948099093596923,0.09433145900486889
1950-07-09,20.868222803208518,13.868222803208518,2.0105684587775214
1950-07-10,23.260556447043133,16.260556447043133,0.1794500623395387
1950-07-11,26.12141575757186,19.12141575757186,0.30566453941216654
1950-07-12,25.09112472606593,18.09112472606593,1.4372405028176853
1950-07-13,22.42499074329095,15.424990743290952,0.8321623335866675
1950-07-14,25.515498185435064,18.515498185435064,1.25005737762814
1950-07-15,26.19150132778048,19.19150132778048,2.0161372849358963
1950-07-16,23.90386964105663,16.90386964105663,0.3487235271249501
1950-07-17,26.228666189558403,19.228666189558403,4.471474849187047
1950-07-18,26.2861045278737,19.2861045278737,1.639599156870492
1950-07-19,24.13098373114077,17.13098373114077,0.04468197449911226
1950-07-20,27.378429244349125,20.378429244349125,1.9801589654588558
1950-07-21,28.0289739595679,21.0289739595679,1.2441808925639404
1950-07-22,29.316605596296373,22.316605596296373,2.4189029797451638
1950-07-23,29.499681300396155,22.499681300396155,3.0652650903248233
1950-07-24,24.876716944400126,17.876716944400126,5.588682513387066
1950-07-25,25.99471746858515,18.99471746858515,12.80886861964954
1950-07-26,29.137012814731094,22.137012814731094,1.5953138652014769
1950-07-27,29.369281771564577,22.369281771564577,1.6488290333499986
1950-07-28,29.60469621779988,22.60469621779988,0.04540195891791662
1950-07-29,36.511009271779606,29.511009271779606,4.007488130141298
1950-07-30,30.176258886500815,23.176258886500815,0.0582768479233457
1950-07-31,31.532459104945836,24.532459104945836,2.002961030679217
1950-08-01,31.394032567314383,24.394032567314383,0.20756125921332616
1950-08-02,31.011297522251247,24.011297522251247,0.673292595035942
1950-08-03,29.29818143605825,22.29818143605825,0.30241232893300407
1950-08-04,31.664517036238014,24.664517036238014,0.295595146159678
1950-08-05,28.816376132416693,21.816376132416693,0.1550605280300422
1950-08-06,30.101362856060568,23.101362856060568,0.765105178334986
1950-08-07,29.814709001452055,22.814709001452055,1.1020849932796586
1950-08-08,31.15702065156737,24.15702065156737,1.249008660553263
1950-08-09,35.82776452784327,28.82776452784327,1.1585945460368066
1950-08-10,27.66637006244146,20.66637006244146,1.4833812943636053
1950-08-11,32.97309200381428,25.97309200381428,3.9291841579244564
1950-08-12,28.57197009252464,21.57197009252464,1.9982396375402913
1950-08-13,31.047469106335797,24.047469106335797,0.034873624867238315
1950-08-14,34.360208438728264,27.360208438728264,0.3797857619124171
1950-08-15,32.498828581332035,25.498828581332035,0.8583371232630205
1950-08-16,30.399671556326584,23.399671556326584,5.95357410057966
1950-08-17,31.30632282072003,24.30632282072003,0.16259234700889985
1950-08-18,34.274717633765704,27.274717633765704,2.476571380517161
1950-08-19,31.63015069050459,24.63015069050459,0.06730619628192328
1950-08-20,33.69588098014819,26.695880980148186,0.9005186159322552
1950-08-21,33.52285443564486,26.522854435644856,2.940645956157804
1950-08-22,32.2938741883474,25.293874188347402,0.8429735539906626
1950-08-23,38.04689542889446,31.04689542889446,1.1252277654196166
1950-08-24,35.18529798213501,28.185297982135012,4.714178193814562
1950-08-25,30.022100883309964,23.022100883309964,0.13691979419885478
1950-08-26,34.59664839203005,27.596648392030048,1.500122272983579
1950-08-27,33.04790333756365,26.04790333756365,0.9121621857102472
1950-08-28,36.22041852243675,29.220418522436752,6.638037259471361
1950-08-29,33.07088240857367,26.070882408573663,3.1567491203203257
1950-08-30,34.563077943608086,27.563077943608086,0.2603922698367779
1950-08-31,35.9353668040037,28.9353668040037,5.245849512601241
1950-09-01,36.78591922236875,29.785919222368747,0.4745186673251841
1950-09-02,32.77896959830346,25.77896959830346,0.1772638737606096
1950-09-03,34.631813474562996,27.631813474562996,1.559996907109774
1950-09-04,34.468242932324834,27.468242932324834,2.668402704997775
1950-09-05,34.22482205630534,27.224822056305342,2.517920490488056
1950-09-06,39.17173178603409,32.17173178603409,1.5273799431497033
1950-09-07,36.5560929723371,29.556092972337098,1.3574532149411802
1950-09-08,33.32560018580047,26.325600185800464,6.982937775866768
1950-09-09,37.780232873633594,30.780232873633594,3.435815868191681
1950-09-10,40.28183585405018,33.28183585405018,2.3988996843360835
1950-09-11,38.19131453259421,31.191314532594212,0.43435144744749477
1950-09-12,33.17232440675025,26.17232440675025,3.4270506002450976
1950-09-13,35.32307123752027,28.323071237520267,2.770835439093076
1950-09-14,38.901607629788245,31.901607629788245,9.663288499028763
1950-09-15,35.024440689504665,28.024440689504665,0.2854213193926417
1950-09-16,37.395139803258424,30.395139803258424,2.512606226475777
1950-09-17,38.12019737711493,31.120197377114927,7.734404564200633
1950-09-18,34.7761848779956,27.776184877995597,1.2419992158050845
1950-09-19,36.565782393990375,29.565782393990375,2.644090089291008
1950-09-20,30.252740232565714,23.252740232565714,7.407632959848113
1950-09-21,34.73258103171071,27.73258103171071,1.5858682655324399
1950-09-22,36.317927372125816,29.317927372125816,2.4015664243291046
1950-09-23,34.364818288493716,27.364818288493716,0.0405785037821247
1950-09-24,40.15813081089872,33.15813081089872,1.4665434434915152
1950-09-25,34.06154182821864,27.061541828218637,0.5908920173567869
1950-09-26,36.06583638388688,29.065836383886882,0.2813874300872777
1950-09-27,37.22708454522393,30.22708454522393,2.4661036248526513
1950-09-28,39.86339943933819,32.86339943933819,0.07974798992011264
1950-09-29,34.11994495402091,27.11994495402091,4.704919873549756
1950-09-30,39.32437687973781,32.32437687973781,1.4586833796440426
1950-10-01,37.02045745240956,30.02045745240956,2.0895561069925486
1950-10-02,35.03447724445568,28.03447724445568,0.5845446474444741
1950-10-03,37.91476671133649,30.91476671133649,0.40225786878230685
1950-10-04,37.37730842240654,30.377308422406543,0.5587761157916813
1950-10-05,35.762951962365335,28.762951962365335,0.5286942346542309
1950-10-06,37.08275866551498,30.08275866551498,3.9975913113208574
1950-10-07,36.14787416083598,29.147874160835983,3.0961156364700617
1950-10-08,37.11646827952014,30.11646827952014,3.8310640231177286
1950-10-09,38.18022114957093,31.180221149570933,2.6550854308264014
1950-10-10,39.99012352681635,32.99012352681635,2.0631246309733697
1950-10-11,34.30020407966882,27.300204079668823,1.5010216815469868
1950-10-12,40.995274602112225,33.995274602112225,0.6170810816574139
1950-10-13,32.77404641965804,25.774046419658042,2.44402209067926
1950-10-14,36.319322472490015,29.319322472490015,0.293718267930373
1950-10-15,37.7398705701899,30.7398705701899,1.4310373067865474
1950-10-16,37.06125389147152,30.061253891471523,0.4345087743303532
1950-10-17,35.185614547830994,28.185614547830994,1.4054227636544887
1950-10-18,35.94224214913513,28.942242149135133,0.69601781369992
1950-10-19,35.295708935703985,28.295708935703985,0.10992565788015934
1950-10-20,35.02197925830737,28.02197925830737,1.4011857133328658
1950-10-21,37.81470871521884,30.814708715218842,0.4013707901847084
1950-10-22,36.740154237203456,29.740154237203456,0.35145874430179375
1950-10-23,34.546772263315795,27.546772263315795,0.9702049633338677
1950-10-24,37.634136515302316,30.634136515302316,0.8981668857838829
1950-10-25,36.347787136416414,29.347787136416414,4.034178802046243
1950-10-26,37.25309979126555,30.253099791265548,1.663150331414651
1950-10-27,36.776788136689575,29.776788136689575,3.85608544678205
1950-10-28,33.745695275515786,26.745695275515782,0.3176061639706971
1950-10-29,34.16551169535952,27.16551169535952,0.8841864125615914
1950-10-30,36.6587179605941,29.658717960594103,1.620843969991369
1950-10-31,36.25923277772911,29.25923277772911,0.33241159863229885
1950-11-01,34.867192255823475,27.867192255823475,0.27406260049535996
1950-11-02,35.01033342782135,28.01033342782135,2.16588105870648
1950-11-03,37.1939111413759,30.1939111413759,2.1216735316943818
1950-11-04,33.31460130116602,26.314601301166018,0.5335605279361303
1950-11-05,35.44740328667409,28.44740328667409,0.515272164060944
1950-11-06,33.8006321518162,26.800632151816203,2.7364828357281987
1950-11-07,33.617852321554224,26.617852321554228,0.24883261316027616
1950-11-08,36.09539896315215,29.09539896315215,5.134755520886537
1950-11-09,35.389787724492805,28.389787724492805,5.755490376652425
1950-11-10,35.203610320203026,28.203610320203026,4.095766732150428
1950-11-11,36.02175898465482,29.021758984654817,0.47316008357522377
1950-11-12,33.28364273604845,26.28364273604845,0.03388900080850814
1950-11-13,34.433048097137004,27.433048097137004,5.519450562781338
1950-11-14,32.2728402058754,25.2728402058754,0.8431030897055067
1950-11-15,33.362714464013436,26.36271446401344,0.743316890334757
1950-11-16,32.2719331323351,25.2719331323351,0.6067493330629452
1950-11-17,32.54093199996927,25.540931999969267,0.5608467560605739
1950-11-18,33.34891312373806,26.348913123738054,2.6526823514818614
1950-11-19,30.33081061637588,23.33081061637588,4.7696223154766635
1950-11-20,35.957729973972945,28.957729973972945,3.0840853817495675
1950-11-21,29.56373212462055,22.56373212462055,2.2423782727804515
1950-11-22,28.947367503581102,21.947367503581102,0.678673847716718
1950-11-23,33.48916988398672,26.48916988398672,1.5835650565206074
1950-11-24,32.550762509810184,25.550762509810188,0.5409084490810755
1950-11-25,32.00751213196981,25.00751213196981,0.23645725430071315
1950-11-26,31.805206882719983,24.805206882719983,0.2563326775122157
1950-11-27,30.310736041446905,23.310736041446905,1.8515163401302472
1950-11-28,28.3249680385826,21.3249680385826,0.07847911691746569
1950-11-29,30.052930408545762,23.052930408545762,7.242777774379978
1950-11-30,28.326504251647744,21.326504251647744,10.792505917938808
1950-12-01,31.40830064353956,24.40830064353956,0.3236846492445751
1950-12-02,28.93897295544102,21.93897295544102,1.1147949344017394
1950-12-03,27.354979479576436,20.354979479576436,2.922691254395086
1950-12-04,28.13401516418727,21.13401516418727,6.205157872742511
1950-12-05,29.371457370120126,22.371457370120126,4.438716601820209
1950-12-06,27.185016023326888,20.185016023326888,0.588085004718275
1950-12-07,26.43302704517847,19.43302704517847,0.17809293015751973
1950-12-08,28.32804654616184,21.32804654616184,0.6814045513766056
1950-12-09,28.092081203413517,21.092081203413517,1.1497949719659553
1950-12-10,26.34807988273066,19.34807988273066,0.8923814558349864
1950-12-11,26.178121102438897,19.178121102438897,2.9732826902220357
1950-12-12,27.341013919713912,20.341013919713912,0.5962404226006699
1950-12-13,23.73601853599915,16.73601853599915,3.9128500950132135
1950-12-14,23.57116210551304,16.57116210551304,0.5114224022897544
1950-12-15,24.701805732539533,17.701805732539533,0.8968038149345465
1950-12-16,25.463179686207383,18.463179686207383,1.1877228014075751
1950-12-17,26.262117799934938,19.262117799934938,0.6884149523377562
1950-12-18,28.34016655761938,21.34016655761938,2.9080523733754435
1950-12-19,26.852921831099383,19.852921831099383,1.0537311962723466
1950-12-20,24.564945518659567,17.564945518659567,4.361191139398823
1950-12-21,24.59315649125879,17.59315649125879,6.6257499483460744
1950-12-22,22.37171789513694,15.371717895136939,3.9294726448185786
1950-12-23,24.084634743334338,17.084634743334338,1.4789065886389157
1950-12-24,23.28860029475673,16.28860029475673,1.4259178984602163
1950-12-25,24.255059095521613,17.255059095521613,0.48636766426106937
1950-12-26,21.698388176950537,14.698388176950537,1.7943377630641475
1950-12-27,24.134370851648043,17.134370851648043,6.103578019331826
1950-12-28,25.903659179585752,18.903659179585752,0.16808219106828567
1950-12-29,22.362916555734206,15.362916555734206,2.7923452970447387
1950-12-30,23.125944035310088,16.125944035310088,4.073370392860035
1950-12-31,23.444796873966958,16.444796873966958,8.640506540468614
1951-01-01,20.98239256781156,13.982392567811559,0.8152079349767509
1951-01-02,21.975071197273852,14.975071197273852,0.8787910156119341
1951-01-03,21.29427644137961,14.294276441379608,0.522145825550809
1951-01-04,21.206878212737717,14.206878212737717,3.112397471829405
1951-01-05,19.20824601122622,12.208246011226219,0.30173787565470833
1951-01-06,20.54640680572734,13.54640680572734,0.6233129136081547
1951-01-07,21.236961247612783,14.236961247612783,0.6998593682243492
1951-01-08,22.887363297598217,15.887363297598217,0.9397852507292664
1951-01-09,21.64833808158722,14.64833808158722,1.0952036535286047
1951-01-10,23.78156616372726,16.78156616372726,1.6375340292315521
1951-01-11,17.686670752904075,10.686670752904075,5.927433429739775
1951-01-12,20.713006706756072,13.713006706756072,0.5681232619615628
1951-01-13,19.08295879098662,12.08295879098662,3.021182431745736
1951-01-14,22.84477438138134,15.844774381381342,2.2564341691413485
1951-01-15,16.598524375296247,9.598524375296247,0.24671007788059182
1951-01-16,16.286762381428552,9.286762381428554,3.3254321545429324
1951-01-17,16.519712241326335,9.519712241326335,0.18996638172777466
1951-01-18,13.224277197600076,6.224277197600076,2.685904533118637
1951-01-19,16.175482286716548,9.175482286716548,2.5160608511058173
1951-01-20,15.46507578270698,8.46507578270698,2.33851072393141
1951-01-21,17.041974646698243,10.041974646698241,0.647841239315256
1951-01-22,17.184113842700718,10.184113842700716,1.7036621909307763
1951-01-23,20.01399842947403,13.013998429474029,2.8674243774684944
1951-01-24,17.92527003751673,10.925270037516729,2.0299689560837755
1951-01-25,14.6351616116014,7.635161611601401,3.262403272403046
1951-01-26,13.758536768150742,6.7585367681507424,2.3287502534777857
1951-01-27,16.307521394751788,9.307521394751788,0.6416502736130256
1951-01-28,12.45352189030348,5.453521890303479,0.33224269099938203
1951-01-29,18.529267370745323,11.529267370745323,1.9992304802573204
1951-01-30,16.999715259141155,9.999715259141157,2.8522202313948237
1951-01-31,13.479159269585047,6.479159269585047,0.3070553034189881
1951-02-01,10.770173534438396,3.7701735344383955,0.38430857898262377
1951-02-02,16.685441240078752,9.685441240078752,0.024285546460939226
1951-02-03,13.532257311163093,6.532257311163093,1.5175023773407068
1951-02-04,16.02306077058228,9.02306077058228,1.5630435445971498
1951-02-05,10.147177908131935,3.147177908131935,1.386597551294471
1951-02-06,11.92846474817485,4.92846474817485,0.7596240177048189
1951-02-07,12.931522043890379,5.931522043890379,1.1165726648287535
1951-02-08,12.811514976388407,5.811514976388407,2.9068930306961906
1951-02-09,11.6167014975975,4.6167014975975,0.4012893235760876
1951-02-10,13.564629860916455,6.564629860916455,0.4501605677785019
1951-02-11,9.988664159607374,2.9886641596073744,2.1990950403811547
1951-02-12,11.647056247995309,4.647056247995309,4.033322233966644
1951-02-13,11.983308701103613,4.9833087011036135,0.8322235714649557
1951-02-14,12.585545302491298,5.5855453024912975,5.398507759246601
1951-02-15,12.79695061942769,5.79695061942769,0.11881238524321541
1951-02-16,8.944647077525321,1.944647077525321,0.2523043898713539
1951-02-17,7.94912368939178,0.9491236893917803,1.2322227270064183
1951-02-18,13.399389068667961,6.399389068667961,2.5709820662973035
1951-02-19,11.33866075435612,4.33866075435612,0.9267297166178609
1951-02-20,9.010421180860265,2.0104211808602646,1.618226541478062
1951-02-21,13.446473257651421,6.446473257651421,0.05797354418773907
1951-02-22,10.415755457769636,3.4157554577696363,1.2391775907245302
1951-02-23,12.38674654631044,5.386746546310439,0.5556629240985329
1951-02-24,10.01049047449893,3.01049047449893,1.452865460018358
1951-02-25,13.847851225427778,6.847851225427778,1.4923922633126854
1951-02-26,13.09158357556168,6.09158357556168,2.798021165913369
1951-02-27,8.941207801781292,1.9412078017812924,1.5523691230127712
1951-02-28,11.244241852543642,4.244241852543642,1.9052309831480154
1951-03-01,10.457586192649064,3.457586192649064,1.508541826175508
1951-03-02,11.77364197370372,4.77364197370372,9.287288708003663
1951-03-03,6.979925328817478,-0.020074671182522152,3.136777761840341
1951-03-04,10.159154852424056,3.159154852424056,2.8182666152412303
1951-03-05,10.785103194603007,3.785103194603007,1.9737454145314985
1951-03-06,5.035935296715531,-1.964064703284469,1.5031239638143905
1951-03-07,6.076049036058615,-0.923950963941385,0.8454986656831972
1951-03-08,4.25727804263702,-2.7427219573629804,3.0646567839784273
1951-03-09,7.694161221814385,0.6941612218143849,0.4204772741067665
1951-03-10,9.56937846117976,2.5693784611797597,0.07446708963551664
1951-03-11,11.044442880280378,4.0444428802803785,2.395796215613323
1951-03-12,8.097496914400757,1.0974969144007582,0.3129607420536645
